,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Solar,Waste,Wind Offshore,Wind Onshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
2022-01-02 09:15:00+01:00,4576.0,3607.0,3572.0,2122.0,281.0,25.0,1512.0,979.0,1378.0,39.0,3350.0,326.0,126.0,1687.0,0.0,846.0,5229.0,23694.0,0.0
2022-01-02 09:30:00+01:00,4594.0,3625.0,3562.0,2117.0,281.0,25.0,1510.0,1020.0,1381.0,37.0,3367.0,326.0,126.0,2234.0,0.0,842.0,5035.0,23655.0,0.0
2022-01-02 09:45:00+01:00,4588.0,3593.0,3554.0,2128.0,281.0,25.0,1385.0,1065.0,1387.0,36.0,3378.0,326.0,126.0,2884.0,0.0,843.0,4877.0,23835.0,0.0
2022-01-02 10:00:00+01:00,4575.0,3578.0,3559.0,2180.0,281.0,25.0,1460.0,901.0,1385.0,35.0,3363.0,326.0,126.0,3434.0,0.0,845.0,5290.0,24649.0,0.0
2022-01-02 10:15:00+01:00,4587.0,3569.0,3552.0,2182.0,281.0,25.0,1258.0,868.0,1387.0,32.0,3327.0,326.0,126.0,3940.0,0.0,843.0,5459.0,24895.0,0.0
2022-01-02 10:30:00+01:00,4597.0,3594.0,3551.0,2195.0,281.0,25.0,1300.0,840.0,1392.0,77.0,3327.0,326.0,126.0,4211.0,0.0,845.0,5397.0,24887.0,0.0
2022-01-02 10:45:00+01:00,4594.0,3574.0,3528.0,2199.0,281.0,24.0,1363.0,1289.0,1394.0,30.0,3371.0,326.0,126.0,4625.0,0.0,841.0,5576.0,25406.0,0.0
2022-01-02 11:00:00+01:00,4580.0,3520.0,3488.0,2189.0,281.0,24.0,708.0,555.0,1393.0,46.0,3376.0,326.0,126.0,4864.0,0.0,845.0,5801.0,26129.0,0.0
2022-01-02 11:15:00+01:00,4561.0,3459.0,3467.0,2200.0,281.0,24.0,676.0,652.0,1394.0,35.0,3370.0,326.0,126.0,5145.0,0.0,846.0,6044.0,26321.0,0.0
2022-01-02 11:30:00+01:00,4560.0,3470.0,3507.0,2204.0,281.0,23.0,780.0,898.0,1394.0,25.0,3369.0,326.0,126.0,5438.0,0.0,845.0,6219.0,26670.0,0.0
2022-01-02 11:45:00+01:00,4548.0,3469.0,3519.0,2215.0,281.0,23.0,793.0,1321.0,1393.0,29.0,3369.0,326.0,126.0,5581.0,0.0,848.0,6401.0,27134.0,0.0
2022-01-02 12:00:00+01:00,4506.0,3483.0,3513.0,2223.0,281.0,23.0,756.0,736.0,1392.0,96.0,3367.0,326.0,126.0,5599.0,0.0,845.0,6490.0,28082.0,0.0
2022-01-02 12:15:00+01:00,4482.0,3486.0,3523.0,2222.0,281.0,23.0,341.0,641.0,1386.0,39.0,3363.0,326.0,126.0,5383.0,0.0,850.0,6620.0,28413.0,0.0
2022-01-02 12:30:00+01:00,4474.0,3565.0,3550.0,2223.0,281.0,23.0,602.0,983.0,1384.0,91.0,3367.0,326.0,126.0,4971.0,0.0,851.0,6308.0,28920.0,0.0
2022-01-02 12:45:00+01:00,4480.0,3565.0,3537.0,2221.0,281.0,22.0,501.0,1247.0,1383.0,25.0,3362.0,326.0,126.0,4660.0,0.0,849.0,5898.0,30065.0,0.0
2022-01-02 13:00:00+01:00,4476.0,3510.0,3541.0,2225.0,281.0,22.0,653.0,987.0,1382.0,41.0,3363.0,326.0,126.0,4305.0,0.0,844.0,5821.0,29819.0,0.0
2022-01-02 13:15:00+01:00,4469.0,3485.0,3545.0,2219.0,281.0,22.0,466.0,1527.0,1382.0,27.0,3355.0,326.0,126.0,4028.0,0.0,849.0,6017.0,30343.0,0.0
2022-01-02 13:30:00+01:00,4458.0,3492.0,3562.0,2216.0,281.0,22.0,286.0,1747.0,1380.0,37.0,3354.0,326.0,126.0,3688.0,0.0,849.0,6050.0,30857.0,0.0
2022-01-02 13:45:00+01:00,4446.0,3490.0,3554.0,2208.0,281.0,22.0,246.0,1846.0,1380.0,32.0,3350.0,326.0,126.0,3461.0,0.0,849.0,6037.0,30698.0,0.0
2022-01-02 14:00:00+01:00,4440.0,3490.0,3521.0,2193.0,281.0,23.0,339.0,1548.0,1380.0,33.0,3347.0,326.0,126.0,3234.0,0.0,850.0,5969.0,31233.0,0.0
2022-01-02 14:15:00+01:00,4439.0,3494.0,3521.0,2190.0,281.0,22.0,302.0,1573.0,1382.0,19.0,3353.0,326.0,126.0,2877.0,0.0,851.0,5613.0,32129.0,0.0
2022-01-02 14:30:00+01:00,4435.0,3509.0,3496.0,2188.0,281.0,22.0,253.0,1653.0,1383.0,78.0,3353.0,326.0,126.0,2486.0,0.0,850.0,5510.0,32330.0,0.0
2022-01-02 14:45:00+01:00,4439.0,3517.0,3470.0,2185.0,281.0,22.0,355.0,1783.0,1380.0,35.0,3357.0,325.0,126.0,2070.0,0.0,853.0,5630.0,32011.0,0.0
2022-01-02 15:00:00+01:00,4448.0,3484.0,3479.0,2276.0,281.0,22.0,381.0,1731.0,1381.0,83.0,3352.0,325.0,126.0,1659.0,0.0,858.0,5634.0,32776.0,0.0
2022-01-02 15:15:00+01:00,4457.0,3502.0,3510.0,2276.0,281.0,22.0,379.0,1832.0,1380.0,32.0,3349.0,325.0,126.0,1246.0,0.0,859.0,5718.0,33025.0,0.0
2022-01-02 15:30:00+01:00,4465.0,3469.0,3489.0,2280.0,281.0,22.0,380.0,1905.0,1378.0,24.0,3344.0,325.0,126.0,830.0,0.0,865.0,5865.0,34035.0,0.0
2022-01-02 15:45:00+01:00,4479.0,3486.0,3450.0,2302.0,281.0,22.0,384.0,1733.0,1374.0,32.0,3354.0,325.0,126.0,471.0,0.0,873.0,6093.0,33482.0,0.0
2022-01-02 16:00:00+01:00,4519.0,3464.0,3444.0,2299.0,281.0,22.0,509.0,1914.0,1372.0,82.0,3342.0,325.0,126.0,186.0,0.0,871.0,6317.0,33491.0,0.0
2022-01-02 16:15:00+01:00,4531.0,3478.0,3467.0,2312.0,281.0,22.0,533.0,1771.0,1370.0,154.0,3345.0,325.0,126.0,42.0,0.0,864.0,6284.0,33673.0,0.0
2022-01-02 16:30:00+01:00,4534.0,3481.0,3456.0,2377.0,281.0,22.0,532.0,1461.0,1368.0,138.0,3346.0,325.0,126.0,6.0,0.0,864.0,6246.0,34766.0,0.0
2022-01-02 16:45:00+01:00,4558.0,3552.0,3478.0,2402.0,281.0,22.0,395.0,1195.0,1369.0,35.0,3347.0,325.0,126.0,4.0,0.0,863.0,6365.0,35512.0,0.0
2022-01-02 17:00:00+01:00,4580.0,3632.0,3428.0,2420.0,281.0,22.0,445.0,1234.0,1366.0,35.0,3347.0,325.0,126.0,3.0,0.0,860.0,6363.0,35486.0,0.0
2022-01-02 17:15:00+01:00,4596.0,3668.0,3389.0,2430.0,281.0,22.0,454.0,906.0,1365.0,36.0,3346.0,326.0,126.0,3.0,0.0,863.0,6299.0,35546.0,0.0
2022-01-02 17:30:00+01:00,4602.0,3691.0,3407.0,2442.0,281.0,23.0,438.0,559.0,1366.0,70.0,3348.0,325.0,126.0,2.0,0.0,863.0,6330.0,35883.0,0.0
2022-01-02 17:45:00+01:00,4616.0,3667.0,3431.0,2437.0,281.0,22.0,608.0,593.0,1365.0,45.0,3340.0,326.0,126.0,2.0,0.0,862.0,6453.0,35585.0,0.0
2022-01-02 18:00:00+01:00,4621.0,3666.0,3454.0,2401.0,281.0,22.0,635.0,459.0,1366.0,88.0,3342.0,325.0,126.0,2.0,0.0,860.0,6466.0,36087.0,0.0
2022-01-02 18:15:00+01:00,4638.0,3673.0,3464.0,2401.0,281.0,22.0,545.0,449.0,1369.0,87.0,3315.0,326.0,126.0,2.0,0.0,866.0,6567.0,36314.0,0.0
2022-01-02 18:30:00+01:00,4646.0,3684.0,3443.0,2401.0,281.0,22.0,613.0,514.0,1370.0,85.0,3326.0,326.0,126.0,1.0,0.0,864.0,6573.0,36077.0,0.0
2022-01-02 18:45:00+01:00,4647.0,3640.0,3457.0,2405.0,281.0,22.0,692.0,424.0,1370.0,111.0,3332.0,326.0,126.0,1.0,0.0,861.0,6551.0,35620.0,0.0
2022-01-02 19:00:00+01:00,4644.0,3586.0,3431.0,2385.0,281.0,22.0,1288.0,1137.0,1369.0,162.0,3329.0,326.0,126.0,1.0,0.0,863.0,6618.0,35525.0,0.0
2022-01-02 19:15:00+01:00,4644.0,3573.0,3436.0,2389.0,281.0,22.0,903.0,1136.0,1369.0,182.0,3329.0,326.0,126.0,1.0,0.0,860.0,6781.0,35085.0,0.0
2022-01-02 19:30:00+01:00,4636.0,3566.0,3433.0,2383.0,281.0,22.0,716.0,1010.0,1370.0,198.0,3323.0,326.0,126.0,2.0,0.0,860.0,6716.0,34240.0,0.0
2022-01-02 19:45:00+01:00,4626.0,3603.0,3437.0,2383.0,281.0,22.0,497.0,1023.0,1368.0,52.0,3317.0,326.0,126.0,1.0,0.0,863.0,6816.0,34042.0,0.0
2022-01-02 20:00:00+01:00,4621.0,3610.0,3466.0,2348.0,281.0,22.0,1574.0,1619.0,1368.0,176.0,3335.0,326.0,126.0,1.0,0.0,862.0,6848.0,34033.0,0.0
2022-01-02 20:15:00+01:00,4618.0,3626.0,3490.0,2334.0,281.0,22.0,1353.0,1660.0,1366.0,82.0,3323.0,326.0,126.0,1.0,0.0,861.0,7026.0,34180.0,0.0
2022-01-02 20:30:00+01:00,4617.0,3590.0,3466.0,2314.0,281.0,22.0,892.0,1517.0,1366.0,98.0,3320.0,326.0,126.0,1.0,0.0,862.0,7031.0,33610.0,0.0
2022-01-02 20:45:00+01:00,4604.0,3565.0,3425.0,2307.0,281.0,22.0,747.0,1523.0,1366.0,75.0,3314.0,326.0,126.0,1.0,0.0,860.0,6906.0,33148.0,0.0
2022-01-02 21:00:00+01:00,4540.0,3551.0,3371.0,2225.0,281.0,22.0,1207.0,1440.0,1365.0,88.0,3315.0,326.0,126.0,1.0,0.0,862.0,6876.0,32960.0,0.0
2022-01-02 21:15:00+01:00,4508.0,3493.0,3384.0,2218.0,281.0,22.0,984.0,1451.0,1366.0,64.0,3309.0,326.0,126.0,1.0,0.0,863.0,6771.0,32463.0,0.0
2022-01-02 21:30:00+01:00,4512.0,3495.0,3402.0,2216.0,281.0,23.0,913.0,1360.0,1366.0,37.0,3305.0,326.0,126.0,1.0,0.0,866.0,6604.0,32230.0,0.0
2022-01-02 21:45:00+01:00,4515.0,3510.0,3398.0,2220.0,281.0,23.0,896.0,1576.0,1365.0,37.0,3298.0,326.0,126.0,1.0,0.0,861.0,6471.0,31571.0,0.0
2022-01-02 22:00:00+01:00,4482.0,3514.0,3468.0,2212.0,281.0,23.0,1629.0,2250.0,1364.0,50.0,3349.0,326.0,126.0,1.0,0.0,868.0,6273.0,30791.0,0.0
2022-01-02 22:15:00+01:00,4472.0,3494.0,3389.0,2192.0,281.0,23.0,1399.0,2278.0,1364.0,55.0,3359.0,326.0,126.0,1.0,0.0,872.0,6112.0,30630.0,0.0
2022-01-02 22:30:00+01:00,4452.0,3530.0,3454.0,2166.0,281.0,23.0,1227.0,2217.0,1366.0,107.0,3358.0,326.0,126.0,1.0,0.0,876.0,5958.0,30355.0,0.0
2022-01-02 22:45:00+01:00,4441.0,3506.0,3476.0,2166.0,281.0,23.0,639.0,2365.0,1367.0,24.0,3357.0,326.0,126.0,1.0,0.0,872.0,5805.0,30314.0,0.0
2022-01-02 23:00:00+01:00,4411.0,3485.0,3330.0,2163.0,281.0,23.0,1419.0,1750.0,1369.0,32.0,3359.0,326.0,126.0,1.0,0.0,868.0,5701.0,30233.0,0.0
2022-01-02 23:15:00+01:00,4402.0,3509.0,3282.0,2147.0,281.0,23.0,749.0,1896.0,1367.0,22.0,3348.0,326.0,126.0,1.0,0.0,867.0,5834.0,30282.0,0.0
2022-01-02 23:30:00+01:00,4389.0,3529.0,3294.0,2139.0,281.0,23.0,457.0,1915.0,1367.0,28.0,3353.0,326.0,126.0,1.0,0.0,865.0,5982.0,29350.0,0.0
2022-01-02 23:45:00+01:00,4377.0,3575.0,3322.0,2123.0,281.0,23.0,273.0,2541.0,1369.0,21.0,3334.0,326.0,126.0,1.0,0.0,866.0,6359.0,29454.0,0.0
2022-01-03 00:00:00+01:00,4341.0,3637.0,3454.0,2103.0,281.0,23.0,325.0,2843.0,1369.0,34.0,3346.0,328.0,126.0,1.0,0.0,853.0,6188.0,29145.0,0.0
2022-01-03 00:15:00+01:00,4332.0,3652.0,3471.0,2098.0,281.0,23.0,190.0,3327.0,1362.0,44.0,3344.0,328.0,126.0,1.0,0.0,854.0,6224.0,29056.0,0.0
2022-01-03 00:30:00+01:00,4335.0,3648.0,3513.0,2085.0,281.0,23.0,234.0,3453.0,1362.0,102.0,3338.0,328.0,126.0,1.0,0.0,858.0,6274.0,28638.0,0.0
2022-01-03 00:45:00+01:00,4314.0,3769.0,3506.0,2089.0,281.0,23.0,259.0,3935.0,1361.0,45.0,3329.0,328.0,126.0,1.0,0.0,853.0,6330.0,27990.0,0.0
2022-01-03 01:00:00+01:00,4315.0,4011.0,3413.0,2066.0,281.0,24.0,409.0,4194.0,1363.0,148.0,3334.0,328.0,126.0,1.0,0.0,850.0,6233.0,27054.0,0.0
2022-01-03 01:15:00+01:00,4332.0,4019.0,3365.0,2065.0,281.0,24.0,395.0,4260.0,1362.0,91.0,3332.0,328.0,126.0,1.0,0.0,847.0,6042.0,26288.0,0.0
2022-01-03 01:30:00+01:00,4325.0,3971.0,3348.0,2056.0,281.0,24.0,381.0,4190.0,1362.0,93.0,3256.0,321.0,126.0,1.0,0.0,848.0,6014.0,25601.0,0.0
2022-01-03 01:45:00+01:00,4298.0,3910.0,3388.0,2049.0,281.0,24.0,279.0,4362.0,1362.0,60.0,3193.0,321.0,126.0,1.0,0.0,844.0,5902.0,27434.0,0.0
2022-01-03 02:00:00+01:00,4296.0,3879.0,3421.0,2027.0,281.0,24.0,413.0,4100.0,1363.0,187.0,3172.0,321.0,126.0,1.0,0.0,839.0,5689.0,27198.0,0.0
2022-01-03 02:15:00+01:00,4299.0,3854.0,3428.0,2024.0,281.0,24.0,427.0,4241.0,1364.0,119.0,3140.0,319.0,126.0,1.0,0.0,840.0,5733.0,26314.0,0.0
2022-01-03 02:30:00+01:00,4306.0,3851.0,3467.0,2024.0,281.0,24.0,436.0,4230.0,1366.0,152.0,3140.0,319.0,126.0,1.0,0.0,846.0,5739.0,25837.0,0.0
2022-01-03 02:45:00+01:00,4300.0,3850.0,3397.0,2023.0,281.0,24.0,370.0,4385.0,1365.0,86.0,3133.0,319.0,126.0,1.0,0.0,833.0,5659.0,25320.0,0.0
2022-01-03 03:00:00+01:00,4294.0,3863.0,3378.0,2019.0,281.0,24.0,395.0,4119.0,1368.0,134.0,3135.0,319.0,126.0,1.0,0.0,831.0,5714.0,24442.0,0.0
2022-01-03 03:15:00+01:00,4270.0,3880.0,3435.0,2031.0,281.0,24.0,269.0,4446.0,1366.0,70.0,3123.0,319.0,126.0,1.0,0.0,836.0,6028.0,25742.0,0.0
2022-01-03 03:30:00+01:00,4268.0,3869.0,3492.0,2033.0,281.0,24.0,251.0,4381.0,1367.0,86.0,3076.0,319.0,126.0,1.0,0.0,844.0,5624.0,25376.0,0.0
2022-01-03 03:45:00+01:00,4280.0,3871.0,3515.0,2030.0,281.0,24.0,257.0,4168.0,1369.0,126.0,3073.0,319.0,126.0,1.0,0.0,848.0,5488.0,25629.0,0.0
2022-01-03 04:00:00+01:00,4288.0,3909.0,3453.0,2045.0,281.0,24.0,266.0,3538.0,1374.0,244.0,3101.0,319.0,126.0,1.0,0.0,837.0,5531.0,26057.0,0.0
2022-01-03 04:15:00+01:00,4299.0,3976.0,3400.0,2049.0,281.0,24.0,223.0,3271.0,1375.0,124.0,3081.0,319.0,126.0,1.0,0.0,834.0,5747.0,27176.0,0.0
2022-01-03 04:30:00+01:00,4302.0,4068.0,3437.0,2054.0,281.0,24.0,212.0,3325.0,1377.0,63.0,3107.0,319.0,126.0,1.0,0.0,840.0,5820.0,26961.0,0.0
2022-01-03 04:45:00+01:00,4317.0,4102.0,3435.0,2058.0,281.0,24.0,367.0,3085.0,1373.0,104.0,3201.0,319.0,126.0,1.0,0.0,838.0,6026.0,27400.0,0.0
2022-01-03 05:00:00+01:00,4332.0,4124.0,3430.0,2108.0,281.0,24.0,399.0,1983.0,1377.0,55.0,3307.0,319.0,126.0,1.0,0.0,839.0,6217.0,29140.0,0.0
2022-01-03 05:15:00+01:00,4359.0,4209.0,3484.0,2192.0,281.0,24.0,433.0,1541.0,1374.0,111.0,3339.0,319.0,126.0,1.0,0.0,834.0,6172.0,30094.0,0.0
2022-01-03 05:30:00+01:00,4371.0,4369.0,3540.0,2244.0,281.0,24.0,259.0,1287.0,1376.0,59.0,3344.0,319.0,126.0,1.0,0.0,836.0,5981.0,30951.0,0.0
2022-01-03 05:45:00+01:00,4376.0,4513.0,3600.0,2336.0,281.0,23.0,335.0,1292.0,1375.0,93.0,3339.0,319.0,126.0,1.0,0.0,840.0,5997.0,33089.0,0.0
2022-01-03 06:00:00+01:00,4311.0,4729.0,3757.0,2399.0,281.0,24.0,278.0,2039.0,1374.0,84.0,3321.0,319.0,126.0,1.0,0.0,821.0,6242.0,35673.0,0.0
2022-01-03 06:15:00+01:00,4389.0,5010.0,3837.0,2477.0,281.0,23.0,306.0,1669.0,1376.0,51.0,3326.0,319.0,126.0,1.0,0.0,801.0,6232.0,36014.0,0.0
2022-01-03 06:30:00+01:00,4422.0,5115.0,4005.0,2641.0,281.0,23.0,408.0,650.0,1377.0,70.0,3341.0,318.0,126.0,1.0,0.0,789.0,6217.0,36064.0,0.0
2022-01-03 06:45:00+01:00,4443.0,5334.0,4171.0,2790.0,281.0,23.0,652.0,526.0,1376.0,56.0,3334.0,318.0,126.0,1.0,0.0,775.0,6018.0,36956.0,0.0
2022-01-03 07:00:00+01:00,4485.0,5533.0,4589.0,2941.0,281.0,24.0,457.0,974.0,1372.0,46.0,3313.0,316.0,126.0,1.0,0.0,764.0,6057.0,38016.0,0.0
2022-01-03 07:15:00+01:00,4500.0,5673.0,4806.0,2984.0,281.0,24.0,664.0,608.0,1374.0,61.0,3341.0,316.0,126.0,1.0,0.0,762.0,6055.0,37544.0,0.0
2022-01-03 07:30:00+01:00,4516.0,5748.0,4854.0,3122.0,281.0,24.0,912.0,362.0,1375.0,136.0,3345.0,316.0,126.0,2.0,0.0,736.0,6051.0,37439.0,0.0
2022-01-03 07:45:00+01:00,4544.0,6069.0,4919.0,3324.0,281.0,24.0,883.0,403.0,1377.0,208.0,3347.0,323.0,126.0,2.0,0.0,741.0,6069.0,37176.0,0.0
2022-01-03 08:00:00+01:00,4572.0,6625.0,5316.0,3394.0,281.0,24.0,1305.0,316.0,1378.0,190.0,3333.0,323.0,126.0,3.0,0.0,743.0,6044.0,36391.0,0.0
2022-01-03 08:15:00+01:00,4597.0,7142.0,5360.0,3464.0,281.0,24.0,1447.0,341.0,1376.0,52.0,3345.0,323.0,126.0,27.0,0.0,750.0,6069.0,36231.0,0.0
2022-01-03 08:30:00+01:00,4604.0,7375.0,5392.0,3577.0,281.0,24.0,1588.0,375.0,1377.0,86.0,3345.0,323.0,126.0,163.0,0.0,750.0,6054.0,36681.0,0.0
2022-01-03 08:45:00+01:00,4607.0,7706.0,5408.0,3586.0,281.0,24.0,1514.0,384.0,1374.0,59.0,3345.0,324.0,126.0,411.0,0.0,737.0,6076.0,36761.0,0.0
2022-01-03 09:00:00+01:00,4592.0,8083.0,5477.0,3501.0,281.0,24.0,2022.0,149.0,1376.0,107.0,3348.0,324.0,126.0,792.0,0.0,735.0,6075.0,36099.0,0.0
2022-01-03 09:15:00+01:00,4595.0,8295.0,5473.0,3535.0,281.0,24.0,2070.0,183.0,1385.0,59.0,3347.0,323.0,126.0,1246.0,0.0,732.0,6090.0,35766.0,0.0
2022-01-03 09:30:00+01:00,4614.0,8584.0,5370.0,3595.0,282.0,24.0,1811.0,206.0,1385.0,44.0,3345.0,324.0,126.0,1704.0,0.0,733.0,6105.0,35730.0,0.0
2022-01-03 09:45:00+01:00,4601.0,8816.0,5403.0,3599.0,286.0,24.0,1359.0,116.0,1385.0,48.0,3347.0,323.0,126.0,2192.0,0.0,739.0,5826.0,35643.0,0.0
2022-01-03 10:00:00+01:00,4572.0,8924.0,5546.0,3611.0,287.0,24.0,1762.0,212.0,1391.0,52.0,3353.0,323.0,126.0,2735.0,0.0,741.0,5662.0,35670.0,0.0
2022-01-03 10:15:00+01:00,4568.0,8938.0,5609.0,3587.0,286.0,24.0,1479.0,219.0,1389.0,44.0,3356.0,323.0,126.0,3216.0,0.0,740.0,5652.0,35942.0,0.0
2022-01-03 10:30:00+01:00,4567.0,9007.0,5655.0,3562.0,285.0,24.0,1266.0,121.0,1390.0,43.0,3351.0,323.0,126.0,3608.0,0.0,735.0,5648.0,36077.0,0.0
2022-01-03 10:45:00+01:00,4573.0,8980.0,5594.0,3566.0,284.0,24.0,1000.0,268.0,1383.0,43.0,3345.0,323.0,126.0,3960.0,0.0,730.0,5663.0,36154.0,0.0
2022-01-03 11:00:00+01:00,4555.0,9003.0,5497.0,3558.0,283.0,24.0,733.0,329.0,1380.0,52.0,3378.0,324.0,126.0,4232.0,0.0,739.0,5656.0,36279.0,0.0
2022-01-03 11:15:00+01:00,4530.0,8999.0,5509.0,3592.0,283.0,24.0,711.0,499.0,1379.0,49.0,3455.0,323.0,126.0,4534.0,0.0,745.0,5635.0,36528.0,0.0
2022-01-03 11:30:00+01:00,4537.0,8971.0,5465.0,3599.0,282.0,24.0,696.0,529.0,1382.0,48.0,3525.0,323.0,126.0,4776.0,0.0,745.0,5645.0,36749.0,0.0
2022-01-03 11:45:00+01:00,4539.0,8974.0,5436.0,3563.0,281.0,24.0,653.0,769.0,1380.0,48.0,3639.0,323.0,126.0,4934.0,0.0,752.0,5638.0,37042.0,0.0
2022-01-03 12:00:00+01:00,4504.0,9018.0,5378.0,3497.0,281.0,24.0,760.0,618.0,1375.0,60.0,3787.0,324.0,126.0,5002.0,0.0,755.0,5627.0,36845.0,0.0
2022-01-03 12:15:00+01:00,4504.0,9027.0,5379.0,3465.0,281.0,24.0,691.0,807.0,1375.0,50.0,3917.0,323.0,126.0,4976.0,0.0,754.0,5633.0,36657.0,0.0
2022-01-03 12:30:00+01:00,4498.0,9095.0,5378.0,3416.0,281.0,24.0,972.0,653.0,1376.0,125.0,3973.0,323.0,126.0,4842.0,0.0,752.0,5634.0,36206.0,0.0
2022-01-03 12:45:00+01:00,4495.0,9153.0,5386.0,3357.0,316.0,24.0,860.0,919.0,1374.0,43.0,3996.0,323.0,126.0,4619.0,0.0,755.0,5630.0,36283.0,0.0
2022-01-03 13:00:00+01:00,4490.0,9229.0,5436.0,3317.0,281.0,24.0,797.0,682.0,1375.0,34.0,4023.0,323.0,126.0,4210.0,0.0,742.0,5628.0,36072.0,0.0
2022-01-03 13:15:00+01:00,4485.0,9283.0,5485.0,3336.0,281.0,24.0,659.0,619.0,1375.0,27.0,4039.0,323.0,126.0,4011.0,0.0,734.0,5639.0,35853.0,0.0
2022-01-03 13:30:00+01:00,4495.0,9322.0,5510.0,3336.0,281.0,24.0,756.0,564.0,1375.0,38.0,4048.0,324.0,126.0,3744.0,0.0,741.0,5649.0,35662.0,0.0
2022-01-03 13:45:00+01:00,4497.0,9371.0,5547.0,3340.0,281.0,24.0,644.0,857.0,1371.0,37.0,4051.0,324.0,126.0,3408.0,0.0,747.0,5637.0,35611.0,0.0
2022-01-03 14:00:00+01:00,4511.0,9562.0,5484.0,3336.0,281.0,24.0,469.0,967.0,1373.0,36.0,4046.0,323.0,126.0,3101.0,0.0,762.0,5640.0,35264.0,0.0
2022-01-03 14:15:00+01:00,4523.0,9634.0,5453.0,3332.0,281.0,24.0,510.0,693.0,1372.0,49.0,4050.0,323.0,126.0,2798.0,0.0,760.0,5642.0,34814.0,0.0
2022-01-03 14:30:00+01:00,4528.0,9777.0,5476.0,3334.0,281.0,24.0,519.0,583.0,1372.0,62.0,4046.0,324.0,126.0,2405.0,0.0,779.0,5647.0,34509.0,0.0
2022-01-03 14:45:00+01:00,4548.0,10138.0,5473.0,3338.0,281.0,24.0,971.0,542.0,1376.0,99.0,4045.0,323.0,126.0,2020.0,0.0,782.0,5656.0,34183.0,0.0
2022-01-03 15:00:00+01:00,4563.0,10596.0,5438.0,3392.0,281.0,24.0,1348.0,27.0,1375.0,67.0,4046.0,324.0,126.0,1518.0,0.0,796.0,5656.0,33678.0,0.0
2022-01-03 15:15:00+01:00,4587.0,10758.0,5477.0,3428.0,281.0,24.0,1624.0,7.0,1372.0,26.0,4045.0,323.0,126.0,1101.0,0.0,779.0,5652.0,33037.0,0.0
2022-01-03 15:30:00+01:00,4594.0,10923.0,5500.0,3464.0,281.0,24.0,1966.0,100.0,1372.0,82.0,4045.0,323.0,126.0,724.0,0.0,766.0,5647.0,32806.0,0.0
2022-01-03 15:45:00+01:00,4620.0,11019.0,5492.0,3555.0,281.0,24.0,1809.0,108.0,1369.0,35.0,4045.0,324.0,126.0,380.0,0.0,771.0,5651.0,33008.0,0.0
2022-01-03 16:00:00+01:00,4657.0,11209.0,5490.0,3841.0,281.0,24.0,2713.0,177.0,1367.0,28.0,4046.0,323.0,126.0,146.0,0.0,790.0,5655.0,33177.0,0.0
2022-01-03 16:15:00+01:00,4678.0,11363.0,5535.0,3977.0,281.0,25.0,3292.0,183.0,1366.0,29.0,4047.0,325.0,127.0,35.0,0.0,793.0,5659.0,32865.0,0.0
2022-01-03 16:30:00+01:00,4693.0,11440.0,5678.0,4146.0,281.0,24.0,3569.0,232.0,1367.0,29.0,4048.0,347.0,137.0,6.0,0.0,787.0,5659.0,32488.0,0.0
2022-01-03 16:45:00+01:00,4704.0,11312.0,5727.0,4290.0,280.0,25.0,3663.0,264.0,1366.0,34.0,4050.0,352.0,139.0,4.0,0.0,793.0,5653.0,32297.0,0.0
2022-01-03 17:00:00+01:00,4720.0,11180.0,5841.0,4304.0,281.0,25.0,3383.0,165.0,1365.0,36.0,4046.0,351.0,139.0,2.0,0.0,795.0,5639.0,32251.0,0.0
2022-01-03 17:15:00+01:00,4728.0,11436.0,5851.0,4352.0,281.0,25.0,3484.0,159.0,1368.0,41.0,4049.0,352.0,139.0,2.0,0.0,781.0,5653.0,32252.0,0.0
2022-01-03 17:30:00+01:00,4724.0,11502.0,5849.0,4340.0,281.0,25.0,3737.0,260.0,1367.0,37.0,4053.0,353.0,140.0,2.0,0.0,781.0,5648.0,32210.0,0.0
2022-01-03 17:45:00+01:00,4717.0,11475.0,5848.0,4325.0,281.0,25.0,3660.0,255.0,1369.0,38.0,4052.0,353.0,140.0,2.0,0.0,781.0,5466.0,32198.0,0.0
2022-01-03 18:00:00+01:00,4721.0,11511.0,5802.0,4416.0,281.0,25.0,2306.0,66.0,1369.0,95.0,4050.0,353.0,140.0,2.0,0.0,787.0,5449.0,32391.0,0.0
2022-01-03 18:15:00+01:00,4738.0,11580.0,5809.0,4414.0,281.0,25.0,2077.0,73.0,1368.0,117.0,4048.0,353.0,140.0,2.0,0.0,785.0,5449.0,32361.0,0.0
