,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Import,Import,Import,Import,Import,Import,Import,Import,Import,Import,Import,Import
,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,AT,BE,CH,CZ,DK_1,DK_2,FR,NO_2,NL,PL,SE_4,sum
2022-01-01 00:00:00+01:00,4375.0,3596.0,3447.0,2048.0,279.0,25.0,-1811.0,1436.0,53.0,3208.0,333.0,126.0,2.0,863.0,6132.0,25772.0,418.0,0.0,0.0,1050.0,0.0,0.0,28.0,0.0,722.0,3.0,214.0,2435.0
2022-01-01 00:15:00+01:00,4361.0,3582.0,3483.0,2041.0,279.0,26.0,-2098.0,1436.0,38.0,3325.0,333.0,126.0,1.0,865.0,6038.0,25686.0,528.0,0.0,0.0,1050.0,0.0,0.0,28.0,0.0,816.0,3.0,214.0,1344.0
2022-01-01 00:30:00+01:00,4359.0,3526.0,3537.0,2038.0,279.0,26.0,-2358.0,1435.0,27.0,3344.0,333.0,126.0,1.0,854.0,5961.0,25280.0,566.0,0.0,0.0,1050.0,0.0,0.0,28.0,0.0,789.0,3.0,214.0,1355.0
2022-01-01 00:45:00+01:00,4377.0,3544.0,3527.0,2030.0,279.0,26.0,-2495.0,1436.0,31.0,3342.0,333.0,126.0,1.0,839.0,5771.0,25344.0,635.0,0.0,0.0,1050.0,0.0,0.0,28.0,0.0,626.0,3.0,214.0,1261.0
2022-01-01 01:00:00+01:00,4369.0,3565.0,3414.0,2053.0,279.0,26.0,-1894.0,1431.0,115.0,3351.0,333.0,126.0,1.0,858.0,5688.0,24884.0,536.0,0.0,0.0,1088.0,0.0,0.0,1.0,0.0,540.0,29.0,30.0,2224.0
2022-01-01 01:15:00+01:00,4360.0,3521.0,3415.0,2057.0,279.0,26.0,-2160.0,1428.0,118.0,3350.0,333.0,126.0,1.0,852.0,5795.0,24636.0,558.0,0.0,0.0,1088.0,0.0,0.0,1.0,0.0,436.0,29.0,30.0,994.0
2022-01-01 01:30:00+01:00,4355.0,3534.0,3403.0,2044.0,279.0,26.0,-2406.0,1430.0,116.0,3347.0,333.0,126.0,1.0,847.0,5775.0,24206.0,653.0,0.0,0.0,1088.0,0.0,0.0,1.0,0.0,380.0,29.0,30.0,1033.0
2022-01-01 01:45:00+01:00,4359.0,3567.0,3425.0,2045.0,279.0,26.0,-2535.0,1430.0,32.0,3344.0,333.0,126.0,1.0,855.0,5843.0,23513.0,697.0,0.0,0.0,1088.0,0.0,0.0,1.0,0.0,346.0,29.0,30.0,1043.0
2022-01-01 02:00:00+01:00,4364.0,3523.0,3437.0,2038.0,279.0,26.0,-2313.0,1430.0,99.0,3347.0,333.0,126.0,1.0,847.0,5699.0,23546.0,582.0,65.0,0.0,1116.0,0.0,0.0,0.0,0.0,241.0,77.0,46.0,2127.0
2022-01-01 02:15:00+01:00,4358.0,3506.0,3394.0,2038.0,279.0,26.0,-2518.0,1427.0,30.0,3345.0,333.0,126.0,1.0,848.0,5748.0,23154.0,613.0,211.0,0.0,1116.0,0.0,0.0,0.0,0.0,235.0,77.0,46.0,1059.0
2022-01-01 02:30:00+01:00,4367.0,3480.0,3404.0,2029.0,279.0,26.0,-2677.0,1429.0,31.0,3348.0,333.0,126.0,1.0,845.0,5410.0,22965.0,656.0,382.0,0.0,1116.0,0.0,0.0,0.0,0.0,231.0,77.0,46.0,1269.0
2022-01-01 02:45:00+01:00,4371.0,3471.0,3400.0,2028.0,279.0,27.0,-2667.0,1427.0,27.0,3337.0,333.0,126.0,1.0,841.0,5335.0,22867.0,725.0,322.0,0.0,1116.0,0.0,0.0,0.0,0.0,420.0,77.0,46.0,1467.0
2022-01-01 03:00:00+01:00,4369.0,3507.0,3427.0,2024.0,279.0,27.0,-2829.0,1428.0,31.0,3348.0,333.0,126.0,1.0,834.0,5305.0,22561.0,706.0,0.0,0.0,1208.0,0.0,0.0,0.0,0.0,820.0,254.0,473.0,3461.0
2022-01-01 03:15:00+01:00,4377.0,3497.0,3408.0,2025.0,279.0,27.0,-3065.0,1428.0,30.0,3342.0,333.0,126.0,1.0,842.0,5266.0,22283.0,732.0,0.0,0.0,1208.0,0.0,0.0,0.0,0.0,825.0,254.0,473.0,1557.0
2022-01-01 03:30:00+01:00,4372.0,3505.0,3407.0,2021.0,279.0,27.0,-2948.0,1429.0,31.0,3343.0,333.0,126.0,1.0,846.0,5353.0,21747.0,728.0,0.0,0.0,1208.0,0.0,0.0,0.0,0.0,871.0,254.0,473.0,1599.0
2022-01-01 03:45:00+01:00,4367.0,3510.0,3414.0,2025.0,279.0,27.0,-3184.0,1428.0,34.0,3337.0,333.0,126.0,1.0,845.0,5607.0,21487.0,747.0,0.0,0.0,1208.0,0.0,0.0,0.0,0.0,881.0,254.0,473.0,1628.0
2022-01-01 04:00:00+01:00,4371.0,3523.0,3429.0,2017.0,279.0,27.0,-3487.0,1428.0,60.0,3342.0,333.0,126.0,1.0,837.0,5592.0,20840.0,733.0,201.0,0.0,1182.0,25.0,0.0,117.0,0.0,1057.0,277.0,94.0,3686.0
2022-01-01 04:15:00+01:00,4371.0,3510.0,3419.0,2014.0,279.0,27.0,-3450.0,1426.0,30.0,3343.0,333.0,126.0,1.0,836.0,5694.0,20836.0,730.0,258.0,0.0,1182.0,0.0,0.0,117.0,0.0,1145.0,277.0,94.0,2133.0
2022-01-01 04:30:00+01:00,4378.0,3531.0,3432.0,2008.0,279.0,27.0,-3268.0,1427.0,171.0,3344.0,333.0,126.0,1.0,833.0,5696.0,20202.0,697.0,589.0,0.0,1182.0,0.0,0.0,117.0,0.0,1055.0,277.0,94.0,2341.0
2022-01-01 04:45:00+01:00,4373.0,3586.0,3435.0,2014.0,279.0,27.0,-3065.0,1425.0,53.0,3341.0,333.0,126.0,1.0,836.0,5364.0,20158.0,703.0,661.0,0.0,1182.0,4.0,0.0,117.0,0.0,1014.0,277.0,94.0,2382.0
2022-01-01 05:00:00+01:00,4375.0,3630.0,3408.0,2007.0,279.0,27.0,-2751.0,1426.0,34.0,3345.0,333.0,126.0,1.0,834.0,5019.0,19769.0,716.0,540.0,0.0,1207.0,0.0,0.0,239.0,0.0,1312.0,331.0,0.0,4345.0
2022-01-01 05:15:00+01:00,4380.0,3711.0,3428.0,2011.0,279.0,27.0,-2657.0,1419.0,51.0,3345.0,333.0,126.0,2.0,838.0,4645.0,19550.0,708.0,606.0,0.0,1207.0,1.0,0.0,239.0,0.0,1257.0,331.0,0.0,2572.0
2022-01-01 05:30:00+01:00,4381.0,3866.0,3417.0,2019.0,279.0,27.0,-2718.0,1418.0,90.0,3351.0,333.0,126.0,2.0,846.0,4322.0,19369.0,705.0,525.0,0.0,1207.0,10.0,0.0,239.0,0.0,1324.0,331.0,0.0,2564.0
2022-01-01 05:45:00+01:00,4383.0,3861.0,3432.0,2019.0,279.0,27.0,-2618.0,1416.0,88.0,3348.0,333.0,126.0,1.0,849.0,4139.0,19341.0,700.0,568.0,0.0,1207.0,0.0,0.0,239.0,0.0,1399.0,331.0,0.0,2667.0
2022-01-01 06:00:00+01:00,4401.0,3859.0,3411.0,2013.0,279.0,27.0,-2629.0,1412.0,28.0,3343.0,333.0,126.0,1.0,844.0,4106.0,19582.0,787.0,480.0,0.0,1409.0,0.0,0.0,312.0,0.0,1330.0,346.0,0.0,4664.0
2022-01-01 06:15:00+01:00,4418.0,3866.0,3448.0,2029.0,280.0,27.0,-2159.0,1415.0,31.0,3342.0,333.0,126.0,1.0,838.0,4331.0,19300.0,746.0,456.0,0.0,1409.0,0.0,0.0,312.0,0.0,1359.0,346.0,0.0,2561.0
2022-01-01 06:30:00+01:00,4424.0,3879.0,3460.0,2041.0,281.0,27.0,-1975.0,1416.0,34.0,3346.0,333.0,126.0,1.0,845.0,4635.0,19130.0,748.0,459.0,0.0,1409.0,0.0,0.0,312.0,0.0,1302.0,346.0,0.0,2509.0
2022-01-01 06:45:00+01:00,4426.0,3901.0,3472.0,2042.0,281.0,27.0,-1918.0,1419.0,31.0,3342.0,333.0,126.0,1.0,846.0,4987.0,18762.0,794.0,546.0,0.0,1409.0,0.0,0.0,312.0,0.0,1257.0,346.0,0.0,2597.0
2022-01-01 07:00:00+01:00,4449.0,3868.0,3474.0,2310.0,281.0,27.0,-2141.0,1418.0,25.0,3340.0,333.0,126.0,1.0,852.0,5035.0,18414.0,1018.0,586.0,0.0,1782.0,0.0,0.0,504.0,0.0,1188.0,481.0,0.0,5559.0
2022-01-01 07:15:00+01:00,4460.0,3862.0,3469.0,2351.0,281.0,27.0,-1637.0,1418.0,29.0,3334.0,333.0,126.0,1.0,853.0,4950.0,18025.0,965.0,604.0,0.0,1782.0,0.0,0.0,504.0,0.0,1241.0,481.0,0.0,2810.0
2022-01-01 07:30:00+01:00,4475.0,3874.0,3480.0,2416.0,281.0,27.0,-1396.0,1418.0,31.0,3311.0,326.0,126.0,2.0,856.0,4826.0,17742.0,983.0,597.0,0.0,1782.0,0.0,0.0,504.0,0.0,1265.0,481.0,0.0,2845.0
2022-01-01 07:45:00+01:00,4504.0,3874.0,3464.0,2369.0,281.0,27.0,-1380.0,1423.0,30.0,3332.0,326.0,126.0,2.0,858.0,4589.0,17697.0,987.0,632.0,0.0,1782.0,0.0,0.0,504.0,0.0,1318.0,481.0,0.0,2937.0
2022-01-01 08:00:00+01:00,4544.0,3962.0,3600.0,2469.0,281.0,27.0,-1785.0,1422.0,55.0,3345.0,326.0,126.0,5.0,859.0,4512.0,17077.0,1021.0,731.0,0.0,1646.0,0.0,0.0,1147.0,0.0,1187.0,476.0,0.0,6208.0
2022-01-01 08:15:00+01:00,4564.0,3953.0,3602.0,2447.0,281.0,27.0,-1542.0,1428.0,42.0,3343.0,326.0,126.0,55.0,859.0,4105.0,16771.0,898.0,739.0,0.0,1646.0,0.0,0.0,1147.0,0.0,1261.0,476.0,0.0,2898.0
2022-01-01 08:30:00+01:00,4575.0,3978.0,3610.0,2414.0,281.0,27.0,-1435.0,1438.0,32.0,3347.0,326.0,126.0,273.0,854.0,3921.0,16485.0,987.0,750.0,0.0,1646.0,0.0,0.0,1147.0,0.0,1449.0,476.0,0.0,3186.0
2022-01-01 08:45:00+01:00,4575.0,4034.0,3610.0,2465.0,281.0,27.0,-1352.0,1441.0,29.0,3339.0,326.0,126.0,611.0,852.0,4150.0,16237.0,906.0,706.0,0.0,1646.0,0.0,0.0,1147.0,0.0,1642.0,476.0,0.0,3254.0
2022-01-01 09:00:00+01:00,4579.0,4185.0,3529.0,2451.0,281.0,27.0,-1765.0,1438.0,36.0,3331.0,326.0,126.0,1068.0,855.0,4261.0,16106.0,939.0,570.0,0.0,1521.0,0.0,0.0,1579.0,0.0,1844.0,424.0,0.0,6877.0
2022-01-01 09:15:00+01:00,4608.0,4202.0,3512.0,2437.0,281.0,27.0,-1411.0,1441.0,26.0,3328.0,326.0,126.0,1609.0,849.0,4313.0,15857.0,895.0,536.0,0.0,1521.0,0.0,0.0,1579.0,0.0,1910.0,424.0,0.0,3341.0
2022-01-01 09:30:00+01:00,4606.0,4232.0,3538.0,2467.0,281.0,27.0,-1125.0,1441.0,25.0,3330.0,326.0,126.0,2118.0,851.0,4253.0,15397.0,813.0,531.0,0.0,1521.0,0.0,0.0,1579.0,0.0,1974.0,424.0,0.0,3318.0
2022-01-01 09:45:00+01:00,4584.0,4219.0,3527.0,2491.0,281.0,24.0,-1080.0,1448.0,25.0,3334.0,320.0,126.0,2661.0,849.0,4029.0,15221.0,823.0,576.0,0.0,1521.0,0.0,0.0,1579.0,0.0,1963.0,424.0,0.0,3362.0
2022-01-01 10:00:00+01:00,4577.0,4346.0,3639.0,2429.0,281.0,22.0,-1214.0,1442.0,29.0,3337.0,320.0,126.0,3266.0,851.0,4036.0,14777.0,784.0,1033.0,0.0,1044.0,0.0,15.0,2112.0,0.0,1734.0,11.0,0.0,6733.0
2022-01-01 10:15:00+01:00,4592.0,4436.0,3645.0,2444.0,281.0,22.0,-1273.0,1446.0,28.0,3336.0,320.0,126.0,3919.0,854.0,4061.0,14151.0,743.0,1105.0,0.0,1044.0,0.0,78.0,2112.0,0.0,1874.0,11.0,0.0,3800.0
2022-01-01 10:30:00+01:00,4600.0,4348.0,3652.0,2449.0,281.0,22.0,-948.0,1447.0,31.0,3340.0,320.0,126.0,4571.0,859.0,4129.0,13684.0,674.0,1098.0,0.0,1044.0,0.0,78.0,2112.0,0.0,1910.0,11.0,0.0,3760.0
2022-01-01 10:45:00+01:00,4605.0,4367.0,3661.0,2454.0,281.0,22.0,-865.0,1450.0,28.0,3344.0,320.0,126.0,5179.0,849.0,3978.0,13267.0,624.0,1112.0,0.0,1044.0,0.0,49.0,2112.0,0.0,2028.0,11.0,0.0,3813.0
2022-01-01 11:00:00+01:00,4583.0,4396.0,3651.0,2488.0,281.0,22.0,-1326.0,1449.0,38.0,3344.0,320.0,126.0,5700.0,850.0,3923.0,12628.0,760.0,1121.0,0.0,904.0,0.0,0.0,2681.0,0.0,2158.0,4.0,0.0,7628.0
2022-01-01 11:15:00+01:00,4564.0,4414.0,3657.0,2500.0,281.0,22.0,-1445.0,1447.0,26.0,3342.0,320.0,126.0,6242.0,849.0,4077.0,12339.0,673.0,1128.0,0.0,904.0,0.0,0.0,2681.0,0.0,2409.0,4.0,0.0,4210.0
2022-01-01 11:30:00+01:00,4542.0,4421.0,3662.0,2541.0,281.0,19.0,-1541.0,1446.0,30.0,3340.0,320.0,126.0,6704.0,846.0,4411.0,11741.0,626.0,1146.0,0.0,904.0,0.0,0.0,2681.0,0.0,2531.0,4.0,0.0,4303.0
2022-01-01 11:45:00+01:00,4564.0,4464.0,3680.0,2579.0,281.0,17.0,-1040.0,1445.0,75.0,3347.0,320.0,126.0,7092.0,852.0,4649.0,10919.0,535.0,1123.0,0.0,904.0,0.0,0.0,2681.0,0.0,2313.0,4.0,0.0,3971.0
2022-01-01 12:00:00+01:00,4546.0,4513.0,3650.0,2641.0,281.0,17.0,155.0,1439.0,30.0,3354.0,320.0,126.0,7376.0,851.0,4592.0,10931.0,535.0,1064.0,0.0,975.0,0.0,0.0,2122.0,0.0,1921.0,130.0,0.0,6747.0
2022-01-01 12:15:00+01:00,4533.0,4474.0,3670.0,2730.0,281.0,17.0,160.0,1435.0,24.0,3351.0,320.0,126.0,7603.0,851.0,4842.0,10692.0,517.0,1053.0,0.0,975.0,0.0,0.0,2122.0,0.0,1964.0,130.0,0.0,3534.0
2022-01-01 12:30:00+01:00,4513.0,4558.0,3664.0,2757.0,281.0,17.0,168.0,1435.0,25.0,3343.0,320.0,126.0,7677.0,847.0,5186.0,10057.0,559.0,1045.0,0.0,975.0,0.0,0.0,2122.0,0.0,2010.0,130.0,0.0,3614.0
2022-01-01 12:45:00+01:00,4511.0,4469.0,3643.0,2762.0,281.0,17.0,247.0,1433.0,22.0,3344.0,320.0,126.0,7466.0,853.0,5360.0,9718.0,607.0,1041.0,0.0,975.0,0.0,0.0,2122.0,0.0,2030.0,130.0,0.0,3678.0
2022-01-01 13:00:00+01:00,4505.0,4259.0,3555.0,2751.0,281.0,17.0,637.0,1435.0,23.0,3347.0,320.0,126.0,7194.0,857.0,5379.0,9389.0,632.0,1018.0,0.0,858.0,0.0,0.0,2302.0,0.0,2259.0,55.0,0.0,7124.0
2022-01-01 13:15:00+01:00,4499.0,4232.0,3549.0,2749.0,281.0,17.0,206.0,1435.0,19.0,3348.0,320.0,126.0,6919.0,853.0,5445.0,9093.0,776.0,1034.0,0.0,858.0,0.0,0.0,2302.0,0.0,2299.0,55.0,0.0,4109.0
2022-01-01 13:30:00+01:00,4499.0,4232.0,3548.0,2745.0,281.0,17.0,253.0,1433.0,34.0,3345.0,320.0,126.0,6502.0,847.0,5562.0,8769.0,687.0,1027.0,0.0,858.0,0.0,0.0,2302.0,0.0,2458.0,55.0,0.0,4172.0
2022-01-01 13:45:00+01:00,4499.0,4236.0,3534.0,2750.0,281.0,17.0,526.0,1434.0,70.0,3336.0,320.0,126.0,5965.0,847.0,5724.0,8495.0,600.0,1043.0,0.0,858.0,0.0,0.0,2302.0,0.0,2495.0,55.0,0.0,4138.0
2022-01-01 14:00:00+01:00,4502.0,4395.0,3653.0,2841.0,281.0,17.0,1554.0,1431.0,40.0,3277.0,320.0,126.0,5370.0,845.0,5810.0,8479.0,569.0,999.0,0.0,695.0,0.0,0.0,2872.0,0.0,2306.0,1.0,0.0,7442.0
2022-01-01 14:15:00+01:00,4508.0,4644.0,3647.0,2877.0,281.0,17.0,1754.0,1428.0,120.0,3269.0,320.0,126.0,4790.0,846.0,5859.0,8270.0,557.0,986.0,0.0,695.0,0.0,0.0,2872.0,0.0,2211.0,1.0,0.0,3754.0
2022-01-01 14:30:00+01:00,4523.0,5015.0,3624.0,2988.0,281.0,17.0,1715.0,1427.0,84.0,3343.0,320.0,126.0,4161.0,848.0,5910.0,8253.0,507.0,993.0,0.0,695.0,2.0,0.0,2872.0,0.0,2278.0,1.0,0.0,3780.0
2022-01-01 14:45:00+01:00,4527.0,5575.0,3631.0,3014.0,281.0,17.0,1816.0,1428.0,67.0,3341.0,320.0,126.0,3485.0,849.0,5978.0,8289.0,469.0,1006.0,0.0,695.0,1.0,0.0,2872.0,0.0,2253.0,1.0,0.0,3729.0
2022-01-01 15:00:00+01:00,4540.0,6094.0,3629.0,3145.0,281.0,17.0,1442.0,1426.0,84.0,3336.0,320.0,126.0,2724.0,848.0,6020.0,8466.0,481.0,1126.0,0.0,598.0,4.0,0.0,3443.0,0.0,1937.0,0.0,0.0,7589.0
2022-01-01 15:15:00+01:00,4553.0,6302.0,3656.0,3232.0,281.0,18.0,1557.0,1427.0,47.0,3346.0,320.0,126.0,1990.0,840.0,6029.0,8519.0,481.0,1132.0,0.0,598.0,59.0,0.0,3443.0,0.0,1835.0,0.0,0.0,3507.0
2022-01-01 15:30:00+01:00,4555.0,6411.0,3657.0,3374.0,281.0,18.0,1931.0,1425.0,170.0,3348.0,320.0,126.0,1320.0,850.0,6038.0,8761.0,452.0,1134.0,0.0,598.0,73.0,0.0,3443.0,0.0,1844.0,0.0,0.0,3503.0
2022-01-01 15:45:00+01:00,4582.0,6663.0,3673.0,3562.0,281.0,18.0,2054.0,1425.0,29.0,3347.0,320.0,126.0,794.0,856.0,6066.0,9220.0,446.0,1123.0,0.0,598.0,249.0,0.0,3443.0,0.0,1779.0,0.0,0.0,3597.0
2022-01-01 16:00:00+01:00,4621.0,6932.0,3604.0,3693.0,281.0,18.0,2260.0,1424.0,15.0,3342.0,320.0,126.0,396.0,859.0,6075.0,9798.0,479.0,1101.0,0.0,662.0,589.0,0.0,3295.0,0.0,1473.0,0.0,0.0,7599.0
2022-01-01 16:15:00+01:00,4641.0,6977.0,3501.0,3793.0,281.0,18.0,2828.0,1423.0,29.0,3345.0,320.0,126.0,133.0,852.0,6104.0,10313.0,438.0,1077.0,0.0,662.0,670.0,0.0,3295.0,0.0,1398.0,0.0,0.0,3583.0
2022-01-01 16:30:00+01:00,4641.0,7064.0,3623.0,3843.0,281.0,18.0,3123.0,1422.0,28.0,3348.0,320.0,126.0,19.0,860.0,6115.0,10813.0,453.0,1084.0,0.0,662.0,709.0,0.0,3295.0,0.0,1455.0,0.0,0.0,3701.0
2022-01-01 16:45:00+01:00,4651.0,7193.0,3622.0,3913.0,281.0,18.0,3288.0,1421.0,31.0,3349.0,320.0,126.0,3.0,860.0,6132.0,11355.0,483.0,1048.0,0.0,662.0,603.0,0.0,3295.0,0.0,1505.0,0.0,0.0,3639.0
2022-01-01 17:00:00+01:00,4659.0,7286.0,3556.0,3996.0,281.0,18.0,3502.0,1416.0,47.0,3345.0,320.0,126.0,2.0,858.0,6152.0,11951.0,503.0,832.0,0.0,841.0,458.0,0.0,2782.0,0.0,1605.0,0.0,0.0,7021.0
2022-01-01 17:15:00+01:00,4662.0,7427.0,3533.0,4001.0,281.0,18.0,3640.0,1415.0,46.0,3350.0,320.0,126.0,2.0,851.0,6091.0,12521.0,516.0,781.0,0.0,841.0,504.0,0.0,2782.0,0.0,1479.0,0.0,0.0,3280.0
2022-01-01 17:30:00+01:00,4665.0,7413.0,3548.0,4011.0,281.0,21.0,3544.0,1415.0,42.0,3352.0,320.0,126.0,2.0,856.0,6034.0,13139.0,513.0,779.0,0.0,841.0,594.0,0.0,2782.0,0.0,1468.0,0.0,0.0,3354.0
2022-01-01 17:45:00+01:00,4661.0,7385.0,3556.0,4089.0,281.0,21.0,3488.0,1412.0,42.0,3351.0,320.0,126.0,2.0,865.0,6043.0,13616.0,508.0,705.0,0.0,841.0,456.0,0.0,2782.0,0.0,1415.0,0.0,0.0,3084.0
2022-01-01 18:00:00+01:00,4672.0,7576.0,3540.0,4138.0,281.0,21.0,4223.0,1412.0,42.0,3351.0,320.0,126.0,2.0,864.0,6052.0,14176.0,444.0,329.0,0.0,835.0,493.0,0.0,1861.0,0.0,1030.0,0.0,0.0,4992.0
2022-01-01 18:15:00+01:00,4685.0,7613.0,3530.0,4153.0,281.0,21.0,4204.0,1412.0,43.0,3352.0,320.0,126.0,2.0,862.0,6038.0,14638.0,464.0,284.0,0.0,835.0,378.0,0.0,1861.0,0.0,1060.0,0.0,0.0,2186.0
2022-01-01 18:30:00+01:00,4687.0,7621.0,3559.0,4210.0,281.0,22.0,4065.0,1411.0,42.0,3352.0,320.0,126.0,2.0,865.0,6044.0,15060.0,439.0,286.0,0.0,835.0,431.0,0.0,1861.0,0.0,936.0,0.0,0.0,2092.0
2022-01-01 18:45:00+01:00,4685.0,7494.0,3569.0,4208.0,281.0,22.0,3252.0,1410.0,36.0,3351.0,320.0,126.0,2.0,867.0,6060.0,15773.0,427.0,260.0,0.0,835.0,516.0,0.0,1861.0,0.0,880.0,0.0,0.0,2083.0
2022-01-01 19:00:00+01:00,4675.0,7362.0,3602.0,4083.0,281.0,22.0,3518.0,1404.0,35.0,3351.0,320.0,126.0,2.0,867.0,6071.0,16432.0,399.0,0.0,0.0,902.0,115.0,0.0,1268.0,0.0,1106.0,0.0,0.0,3790.0
2022-01-01 19:15:00+01:00,4645.0,7321.0,3615.0,4011.0,281.0,22.0,3114.0,1408.0,37.0,3350.0,320.0,126.0,2.0,863.0,6085.0,16717.0,407.0,0.0,0.0,902.0,134.0,0.0,1268.0,0.0,1212.0,0.0,0.0,1753.0
2022-01-01 19:30:00+01:00,4646.0,7230.0,3611.0,3937.0,281.0,22.0,3262.0,1411.0,39.0,3351.0,325.0,126.0,2.0,860.0,6089.0,17097.0,408.0,0.0,0.0,902.0,156.0,0.0,1268.0,0.0,1122.0,0.0,0.0,1686.0
2022-01-01 19:45:00+01:00,4634.0,6889.0,3587.0,3862.0,281.0,22.0,2723.0,1410.0,36.0,3351.0,325.0,126.0,2.0,863.0,6099.0,17455.0,400.0,12.0,0.0,902.0,297.0,0.0,1268.0,0.0,1079.0,0.0,0.0,1788.0
2022-01-01 20:00:00+01:00,4590.0,6523.0,3711.0,3686.0,281.0,23.0,2583.0,1410.0,58.0,3357.0,326.0,126.0,2.0,856.0,6139.0,17902.0,353.0,0.0,0.0,852.0,46.0,0.0,1081.0,0.0,1038.0,0.0,0.0,3370.0
2022-01-01 20:15:00+01:00,4565.0,6391.0,3734.0,3600.0,281.0,24.0,1839.0,1412.0,49.0,3356.0,326.0,126.0,2.0,865.0,6190.0,17940.0,356.0,0.0,0.0,852.0,116.0,0.0,1081.0,0.0,1017.0,0.0,0.0,1489.0
2022-01-01 20:30:00+01:00,4546.0,6253.0,3711.0,3546.0,281.0,25.0,1838.0,1414.0,40.0,3349.0,326.0,126.0,2.0,860.0,6272.0,17979.0,380.0,0.0,0.0,852.0,105.0,0.0,1081.0,0.0,939.0,0.0,0.0,1424.0
2022-01-01 20:45:00+01:00,4535.0,5981.0,3678.0,3470.0,281.0,25.0,1476.0,1414.0,35.0,3348.0,326.0,126.0,1.0,861.0,6329.0,18076.0,387.0,0.0,0.0,852.0,136.0,39.0,1081.0,0.0,884.0,0.0,0.0,1446.0
2022-01-01 21:00:00+01:00,4484.0,5721.0,3620.0,3411.0,281.0,26.0,1585.0,1411.0,65.0,3353.0,326.0,126.0,1.0,861.0,6399.0,18039.0,350.0,141.0,0.0,859.0,160.0,413.0,1309.0,0.0,1105.0,0.0,0.0,4337.0
2022-01-01 21:15:00+01:00,4485.0,5632.0,3612.0,3239.0,281.0,26.0,943.0,1417.0,29.0,3359.0,326.0,126.0,1.0,861.0,6461.0,18300.0,373.0,192.0,0.0,859.0,105.0,499.0,1309.0,0.0,1108.0,0.0,0.0,2277.0
2022-01-01 21:30:00+01:00,4483.0,5612.0,3633.0,3043.0,281.0,26.0,886.0,1417.0,28.0,3350.0,326.0,126.0,1.0,861.0,6498.0,18463.0,352.0,141.0,0.0,859.0,96.0,499.0,1309.0,0.0,1116.0,0.0,0.0,2204.0
2022-01-01 21:45:00+01:00,4475.0,5664.0,3615.0,2834.0,281.0,26.0,594.0,1418.0,25.0,3350.0,326.0,126.0,1.0,864.0,6535.0,18712.0,351.0,122.0,0.0,859.0,129.0,513.0,1309.0,0.0,996.0,0.0,0.0,2111.0
2022-01-01 22:00:00+01:00,4451.0,5795.0,3573.0,2773.0,281.0,26.0,1548.0,1415.0,83.0,3354.0,326.0,126.0,1.0,872.0,6663.0,18198.0,384.0,0.0,0.0,999.0,84.0,628.0,824.0,0.0,811.0,0.0,231.0,3961.0
2022-01-01 22:15:00+01:00,4437.0,5782.0,3571.0,2669.0,281.0,27.0,765.0,1414.0,91.0,3359.0,326.0,126.0,2.0,871.0,6725.0,18556.0,400.0,0.0,0.0,999.0,80.0,623.0,824.0,0.0,809.0,0.0,231.0,1912.0
2022-01-01 22:30:00+01:00,4441.0,5783.0,3571.0,2527.0,281.0,27.0,765.0,1413.0,173.0,3362.0,326.0,126.0,2.0,869.0,6775.0,18698.0,433.0,0.0,0.0,999.0,104.0,588.0,824.0,0.0,648.0,0.0,231.0,1773.0
2022-01-01 22:45:00+01:00,4435.0,5404.0,3564.0,2526.0,281.0,27.0,434.0,1410.0,46.0,3355.0,326.0,126.0,2.0,873.0,6810.0,18722.0,433.0,0.0,0.0,999.0,133.0,585.0,824.0,0.0,725.0,0.0,231.0,1876.0
2022-01-01 23:00:00+01:00,4417.0,4811.0,3511.0,2505.0,281.0,27.0,1196.0,1410.0,64.0,3360.0,326.0,126.0,2.0,873.0,6838.0,18703.0,295.0,0.0,0.0,829.0,201.0,585.0,747.0,0.0,1017.0,0.0,465.0,4139.0
2022-01-01 23:15:00+01:00,4410.0,4610.0,3504.0,2425.0,281.0,27.0,173.0,1407.0,27.0,3359.0,326.0,126.0,2.0,869.0,6946.0,18863.0,287.0,0.0,0.0,829.0,216.0,588.0,747.0,0.0,1151.0,0.0,465.0,2242.0
2022-01-01 23:30:00+01:00,4411.0,4575.0,3497.0,2419.0,281.0,27.0,-156.0,1408.0,27.0,3355.0,326.0,126.0,2.0,868.0,6979.0,18845.0,278.0,0.0,0.0,829.0,141.0,592.0,747.0,0.0,1065.0,0.0,465.0,2076.0
2022-01-01 23:45:00+01:00,4398.0,4182.0,3485.0,2401.0,281.0,27.0,-1080.0,1407.0,27.0,3345.0,326.0,126.0,2.0,865.0,6968.0,18908.0,239.0,13.0,0.0,829.0,161.0,587.0,747.0,0.0,1410.0,0.0,465.0,2410.0
